rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
76,1743945323.29,7.599999904632568,10.342655205562357,10.342655205562357,13.15.22,39.792160183,-86.238615383,4.5,,,,,,,,,0.0,-187.739,18.0,-19.0,702_202504_06_1315_19_0000034,,,0,0,0
77,1743945323.39,7.700000047683716,10.342655205562357,10.342655205562357,13.15.22,39.792160183,-86.238615383,4.5,,,,,,,,,0.0,-187.739,17.0,-20.0,702_202504_06_1315_19_0000035,,,0,0,0
78,1743945323.48,7.789999961853027,10.342655205562357,10.342655205562357,13.15.22,39.792160183,-86.238615383,4.5,,,,,,,,,0.0,-187.739,17.0,-20.0,702_202504_06_1315_19_0000036,,,0,0,0
79,1743945323.59,7.8999998569488525,10.342655205562357,10.342655205562357,13.15.22,39.792160183,-86.238615383,4.5,,,,,,,,,0.0,-187.739,19.0,-21.0,702_202504_06_1315_19_0000037,,,0,0,0
80,1743945323.69,8.0,10.342655205562357,10.342655205562357,13.15.22,39.792160183,-86.238615383,4.5,,,,,,,,,0.0,-187.739,19.0,-21.0,702_202504_06_1315_19_0000038,,,0,0,0
81,1743945323.79,8.099999904632568,11.491229920367184,11.491229920367184,13.15.23,39.79216185,-86.23862865,4.5,,,,,,,,,0.0,-187.739,17.0,-19.0,702_202504_06_1315_19_0000039,,,0,0,0
82,1743945323.89,8.200000047683716,11.491229920367184,11.491229920367184,13.15.23,39.79216185,-86.23862865,4.5,,,,,,,,,0.0,-187.739,17.0,-19.0,702_202504_06_1315_19_0000040,,,0,0,0
83,1743945323.98,8.289999961853027,11.491229920367184,11.491229920367184,13.15.23,39.79216185,-86.23862865,4.5,,,,,,,,,0.0,-187.739,19.0,-19.0,702_202504_06_1315_19_0000041,,,0,0,0
84,1743945324.08,8.389999866485596,11.491229920367184,11.491229920367184,13.15.23,39.79216185,-86.23862865,4.5,,,,,,,,,0.0,-187.739,19.0,-19.0,702_202504_06_1315_19_0000042,,,0,0,0
85,1743945324.18,8.490000009536743,11.491229920367184,11.491229920367184,13.15.23,39.79216185,-86.23862865,4.5,,,,,,,,,0.0,-187.739,19.0,-20.0,702_202504_06_1315_19_0000043,,,0,0,0
86,1743945324.29,8.599999904632568,11.491229920367184,11.491229920367184,13.15.23,39.79216185,-86.23862865,4.5,,,,,,,,,0.0,-187.739,19.0,-20.0,702_202504_06_1315_19_0000044,,,0,0,0
87,1743945324.39,8.700000047683716,11.491229920367184,11.491229920367184,13.15.23,39.79216185,-86.23862865,4.5,,,,,,,,,0.0,-187.739,17.0,-21.0,702_202504_06_1315_19_0000045,,,0,0,0
88,1743945324.49,8.799999952316284,11.491229920367184,11.491229920367184,13.15.23,39.79216185,-86.23862865,4.5,,,,,,,,,0.0,-187.739,17.0,-21.0,702_202504_06_1315_19_0000046,,,0,0,0
89,1743945324.59,8.899999856948853,11.491229920367184,11.491229920367184,13.15.23,39.79216185,-86.23862865,4.5,,,,,,,,,0.0,-187.739,19.0,-19.0,702_202504_06_1315_19_0000047,,,0,0,0
90,1743945324.68,8.990000009536743,11.491229920367184,11.491229920367184,13.15.23,39.79216185,-86.23862865,4.5,,,,,,,,,0.0,-187.739,19.0,-19.0,702_202504_06_1315_19_0000048,,,0,0,0
91,1743945324.79,9.099999904632568,12.660223448486878,12.660223448486878,13.15.24,39.792164967,-86.238641717,4.4,,,,,,,,,0.0,-187.739,18.0,-20.0,702_202504_06_1315_19_0000049,,,0,0,0
92,1743945324.88,9.190000057220459,12.660223448486878,12.660223448486878,13.15.24,39.792164967,-86.238641717,4.4,,,,,,,,,0.0,-187.739,18.0,-20.0,702_202504_06_1315_19_0000050,,,0,0,0
93,1743945324.99,9.299999952316284,12.660223448486878,12.660223448486878,13.15.24,39.792164967,-86.238641717,4.4,,,,,,,,,0.0,-187.739,17.0,-21.0,702_202504_06_1315_19_0000051,,,0,0,0
94,1743945325.08,9.389999866485596,12.660223448486878,12.660223448486878,13.15.24,39.792164967,-86.238641717,4.4,,,,,,,,,0.0,-187.739,17.0,-21.0,702_202504_06_1315_19_0000052,,,0,0,0
95,1743945325.18,9.490000009536743,12.660223448486878,12.660223448486878,13.15.24,39.792164967,-86.238641717,4.4,,,,,,,,,0.0,-187.739,17.0,-21.0,702_202504_06_1315_19_0000053,,,0,0,0
96,1743945325.29,9.599999904632568,12.660223448486878,12.660223448486878,13.15.24,39.792164967,-86.238641717,4.4,,,,,,,,,0.0,-187.739,17.0,-21.0,702_202504_06_1315_19_0000054,,,0,0,0
97,1743945325.39,9.700000047683716,12.660223448486878,12.660223448486878,13.15.24,39.792164967,-86.238641717,4.4,,,,,,,,,0.0,-187.739,17.0,-19.0,702_202504_06_1315_19_0000055,,,0,0,0
98,1743945325.49,9.799999952316284,12.660223448486878,12.660223448486878,13.15.24,39.792164967,-86.238641717,4.4,,,,,,,,,0.0,-187.739,17.0,-19.0,702_202504_06_1315_19_0000056,,,0,0,0
99,1743945325.59,9.899999856948853,12.660223448486878,12.660223448486878,13.15.24,39.792164967,-86.238641717,4.4,,,,,,,,,0.0,-187.739,18.0,-19.0,702_202504_06_1315_19_0000057,,,0,0,0
100,1743945325.69,10.0,12.660223448486878,12.660223448486878,13.15.24,39.792164967,-86.238641717,4.4,,,,,,,,,0.0,-187.739,18.0,-19.0,702_202504_06_1315_19_0000058,,,0,0,0
101,1743945325.78,10.089999914169312,13.845606878008024,13.845606878008024,13.15.25,39.79216985,-86.23865405,4.3,,,,,,,,,0.0,-187.739,16.0,-19.0,702_202504_06_1315_19_0000059,,,0,0,0
102,1743945325.88,10.190000057220459,13.845606878008024,13.845606878008024,13.15.25,39.79216985,-86.23865405,4.3,,,,,,,,,0.0,-187.739,16.0,-19.0,702_202504_06_1315_19_0000060,,,0,0,0
103,1743945325.99,10.299999952316284,13.845606878008024,13.845606878008024,13.15.25,39.79216985,-86.23865405,4.3,,,,,,,,,0.0,-187.739,17.0,-21.0,702_202504_06_1315_19_0000061,,,0,0,0
